语料检索_语料库在线(www.cncorpus.org)
类型：古代汉语语料库
检索条件：愁
2023/1/20 16:06:28

序号	语句	书名	朝代
9478	正当农时，驱此 [愁] 若之人，往回数千里中，何事不有！		《续资治通鉴》__清
9479	全退入城，城中食尽，全欲降，惧众异议，乃焚香南向再拜，将自经，而使其党郑衍德等救己，曰：“譬如为衣，有身， [愁] 无袖耶？		《续资治通鉴》__清
9480	时台谏、士庶上书者，皆以为公田不便，民间 [愁] 怨所致。		《续资治通鉴》__清
9481	至于俾民安其田里， [愁] 叹不生，增秩赐金，若古典则。”		《续资治通鉴》__清
9482	中外相应，更济其私，日往月来，浸淫耗蚀，使陛下之德业日坠，纪纲日坏，邪佞充塞，货赂公行，兵 [愁] 民怨，盗贼兼作，灾异数见，饥馑荐臻，群小相挺。		《续资治通鉴》__清
9483	三解承睿算，天兵剿除，何 [愁] 蜀道纡。		《清史稿上》__民初
9484	华有不秀矣，秀有不实矣，其雨其雨矣，杲杲日出矣，惄予 [愁] 之恤矣。		《清史稿上》__民初
9485	蔽亏日月 [愁] 猱玃，可喜可惊兼可愕。		《清史稿上》__民初
9486	鷇麛颓，贙猛 [愁] ，太白其左天狼右。		《清史稿上》__民初
9487	各户恭设先皇帝灵位，朝夕痛哭，人无乐生之心，士怀必死之志， [愁] 惨萧条，如经大劫，至可怜念。		《清史稿上》__民初
9488	各户恭设先皇帝灵位，朝夕痛哭，人无乐生之心，士怀必死之志， [愁] 惨萧条，如经大劫，至可怜念。		《清史稿下》__民初
9489	蔽亏日月 [愁] 猱玃，可喜可惊兼可愕。		《清史稿下》__民初
9490	鷇麛颓，贙猛 [愁] ，太白其左天狼右。		《清史稿下》__民初
9491	三解承睿算，天兵剿除，何 [愁] 蜀道纡。		《清史稿下》__民初
9492	华有不秀矣，秀有不实矣，其雨其雨矣，杲杲日出矣，惄予 [愁] 之恤矣。		《清史稿下》__民初
9493	乡人之贾於此者，念在围亲属，其 [愁] 迫何如？		《清史稿下》__民初
9494	年来生齿日繁，材木竭，米价益昂，饥饿 [愁] 叹，深可怜悯，恐不可坐视而不为之所。		《清史稿下》__民初
9495	忆畴昔之夜，月冷灯昏，曾亲香泽，虽玉容惨淡，眼角眉梢，亲见渠深锁几重幽怨，而丰神玉立，心迹冰清， [愁] 恨之中，乃不减其天然妩媚，固绝无一分病态也。		《玉梨魂》__民初
9496	多情如梨娘，多才如梨娘，命薄于云，身轻若絮，埋 [愁] 压恨，泣血椎心，一旦玉碎珠沉，香销魂化。		《玉梨魂》__民初
9497	以才尽之江郎，写伤心之情史，笺 [愁] 赋恨，痛死怜生，握管沉吟，枯肠寸断。		《玉梨魂》__民初
9498	［十三］南唐中主词“菡萏香销翠叶残，西风 [愁] 起绿波间”，大有众芳芜秽，美人迟暮之感。		《人间词话》__民初
9499	即以一人一词论，如欧阳公《少年游·咏春草》上半阙云：“阑干十二独凭春，晴碧远连云，二月三月，千里万里，行色苦 [愁] 人。”		《人间词话》__民初
9500	至“酒祓清 [愁] ，花消英气”，则隔矣。		《人间词话》__民初
9501	秋 [愁] 叠叠，并为秋恨绵绵；秋景匆匆，恼煞秋期负负。		《玉梨魂》__民初
9502	继复念我与梨娘，爱情之热度，虽称达于极点，然惟于纸上传情， [愁] 边问讯，时藉管城即墨，间接通其款曲已耳。		《玉梨魂》__民初
9503	然在无 [愁] 者视之，则秋色荒凉，虽不抵春光明媚。		《玉梨魂》__民初
9504	独立独行人莫会，更从旧地得新 [愁] 。		《玉梨魂》__民初
9505	若到黄昏，更无聊赖，对灯花而不语，借湘管以贡 [愁] 。		《玉梨魂》__民初
9506	人去情留， [愁] 来梦杳，鬟低弄影，手倦支颐。		《玉梨魂》__民初
9507	雁夜莺春 [愁] 一样，楚魂湘血怨同时。		《玉梨魂》__民初
9508	即婢媪辈亦均 [愁] 颜相对，有叹息者，有暗泣者。		《玉梨魂》__民初
9509	哀鸿一声， [愁] 魔万丈。		《玉梨魂》__民初
9510	君闻此信，为梨影怜则可，为梨影 [愁] 则不可也。		《玉梨魂》__民初
9511	梦霞阅之，惟有默然无语， [愁] 锁双眉，废寝忘餐，一筹莫展而已。		《玉梨魂》__民初
9512	飘摇客土，煞甚凄凉，更为情人，几回肠断，况日来风伯雨师，大行其政，淅淅沥沥之声，时于酒后灯前，喧扰于 [愁] 人耳畔。		《玉梨魂》__民初
9513	风高雁急，长夜漫漫，一枕清 [愁] ，十分满足。		《玉梨魂》__民初
9514	不死更无 [愁] 尽日，独眠况是夜长时。		《玉梨魂》__民初
9515	而窗外风雨更厉，点点滴滴，一声声沁入 [愁] 心，益觉乡思羁怀，百端怅触，鱼目常开，蝶魂难觅。		《玉梨魂》__民初
9516	此夜梦霞不复能寐，无情风雨，伴此 [愁] 眠，惟有伏枕耸寒，拥衾待旦而已。		《玉梨魂》__民初
9517	然则此幻境之实现于梦霞之梦中，可以为目前怨绿啼红、锁 [愁] 埋恨之证。		《玉梨魂》__民初
9518	终风苦雨，不解开晴，客馆 [愁] 孤，形影相吊。		《玉梨魂》__民初
9519	以多情之公子，为说梦之痴人，乘休业之星期，寄诉 [愁] 之花片。		《玉梨魂》__民初
9520	诗惟写怨应同瘦，酒为排 [愁] 只独斟。		《玉梨魂》__民初
9521	心如梅子溅奇酸， [愁] 似抽丝有万端。		《玉梨魂》__民初
9522	不道相思滋味苦， [愁] 人只向个中寻。		《玉梨魂》__民初
9523	前生夙慧，早种情根；少小多 [愁] ，便非幸福。		《玉梨魂》__民初
9524	才美者情必深，情多者 [愁] 亦苦。		《玉梨魂》__民初
9525	《石头记》一书，弄才之笔，谈情之书，写 [愁] 之作也。		《玉梨魂》__民初
9526	梦霞固才人也、情人也，亦 [愁] 人也。		《玉梨魂》__民初
9527	余言已，复回顾静子眉端隐约见 [愁] 态。		《断鸿零雁记》__民初
9528	渐释其悲哽，尚复含 [愁] 注视海上波光。		《断鸿零雁记》__民初
9529	余遂自绾 [愁] 丝，		《断鸿零雁记》__民初
9530	一点 [愁] 心攒眼底，二分红晕透腮涡。		《玉梨魂》__民初
9531	静子 [愁] 愫略释，盈盈起立，捧余手重复亲之，言曰：“三郎记取：后此无论何适，		《断鸿零雁记》__民初
9532	欲寄 [愁] 心与杨柳，一时乱趁晚风摇。		《玉梨魂》__民初
9533	背人花下展云笺，赋得 [愁] 心尔许坚。		《玉梨魂》__民初
9534	梦云 [愁] 絮两难平，无赖新寒病骨轻。		《玉梨魂》__民初
9535	一阵黄昏纤雨过， [愁] 人听得不分明。		《玉梨魂》__民初
9536	 [愁] 里光阴，变作忙中岁月；无穷恨事，化为绝妙诗情。		《玉梨魂》__民初
9537	中心实有千端 [愁] 恨者。		《断鸿零雁记》__民初
9538	’‘莫 [愁] 前路无知己，天下何人不识君。		《玉梨魂》__民初
9539	酒入 [愁] 肠，酒未醉而 [愁] 先醉，不三杯而玉山颓矣。		《玉梨魂》__民初
9540	既为扫 [愁] 帚，且作钓诗钩。		《玉梨魂》__民初
9541	何在，野草闲花满地 [愁] ”等句，则又悲健无论。		《断鸿零雁记》__民初
9542	人生及时早行乐，尔何工 [愁] 善病朝欷暮而长噫！		《玉梨魂》__民初
9543	尔何不咏清庙明常什，惟此写 [愁] 鸣恨纸劳墨瘁为此酸声与苦词。		《玉梨魂》__民初
9544	闲 [愁] 满眼说不得，以酒浇 [愁]  [愁] 不辞。		《玉梨魂》__民初
9545	一日 [愁] 在黄昏后，一年 [愁] 在春暮时。		《玉梨魂》__民初
9546	两重 [愁] 并一重 [愁] ，今夜无人悲更悲。		《玉梨魂》__民初
9547	无语久之，麦氏抚余庄然言曰：“孺子毋 [愁] 为幸。		《断鸿零雁记》__民初
9548	半酣，梦霞指庭畔香冢语余曰：‘此余之埋 [愁] 地、销魂窟也。		《玉梨魂》__民初
9549	旧恨犹长，新 [愁] 相接，眉头心上频攒。		《玉梨魂》__民初
9550	半月光阴，孤 [愁] 滋味，十分寂寞，万种牢骚，不得已而寄其情于花，其寄情于花之魂，而拾花、而葬花、而哭花。		《玉梨魂》__民初
9551	虽值悲愤莫泄之时，见儿来，则化 [愁] 为喜，破涕为欢，从未尝以疾言厉色，惊彼嫩弱之胆囊。		《玉梨魂》__民初
9552	月老荒唐，错注姻缘之谱；风情销歇，辟开 [愁] 恨之天。		《玉梨魂》__民初
9553	表 [愁] 有泪，长叹无言，默念免近世人情不古，飘若轻云，寡妇孤儿，每受人白眼，彼诚多情人哉！		《玉梨魂》__民初
9554	恨逐年添， [愁] 催人老，未亡人其能久于人世也乎？		《玉梨魂》__民初
9555	熟知人各有心，情难一例，才作红丝之系，便赋白头之吟，良缘竟是孽缘，如意翻成恶意，弄巧成拙，变喜为 [愁] ，筠倩无片时之欢笑，梨娘其能有一日之宁贴耶？		《玉梨魂》__民初
9556	梨娘执书自语，固以此书为扫 [愁] 帚，为续命汤，昵爱如筠倩，今亦如此，舍彼更无能以一纸温语相慰藉者矣。		《玉梨魂》__民初
9557	日来忆念梨娘之心，与思母思兄之心，交战于胸，辘轳万状，一重 [愁] 化作两重 [愁] ，人非金石，何以堪此？		《玉梨魂》__民初
9558	入门带笑，见面含 [愁] 。		《玉梨魂》__民初
9559	昔日见之，以为牵 [愁] 惹恨之媒者，此时乐意在心，接触于目者，无不足以增加其愉快。		《玉梨魂》__民初
9560	 [愁] 魂若飞散，凭仗一相招。		《兵法》__春秋战国
9561	药缘不断苦 [愁] 中，偃蹇居然老境同。		《玉梨魂》__民初
9562	两面船窗开不得，乱 [愁] 攒似乱山多。		《玉梨魂》__民初
9563	时则一轮明月，照彻江干，雨后新霁，色倍澄鲜，隔溪渔笛，参差断续，其声幽咽，入耳而生 [愁] 。		《玉梨魂》__民初
9564	楼上张四宝帐，帐各异名：一名散春 [愁] ，二名醉忘归，三名夜酣香，四名延秋月。		《兵法》__春秋战国
9565	暇日登迷楼忆之，题东南柱二篇云：黯黯 [愁] 侵骨，绵绵病欲成。		《兵法》__春秋战国
9566	 [愁] 心受尽煎熬苦，何忍今宵再看灯。		《玉梨魂》__民初
9567	在家卧病时， [愁] 乱于丝，心急如火。		《玉梨魂》__民初
9568	 [愁] 帐一幕，被冷半床。		《玉梨魂》__民初
9569	与其闷闷沉沉，生埋 [愁] 坑，不若干干净净，死返恨天。		《玉梨魂》__民初
9570	梨娘听之，心旷神怡，积 [愁] 都化。		《玉梨魂》__民初
9571	此黑暗之病室，自筠倩归后，顿大放其光明， [愁] 幕揭开，生机充足，不啻为世界第一等最优之病院。		《玉梨魂》__民初
9572	况梨娘原非真病，不过心多恶感，胸积烦忧，万种情怀，难抛孽种，一团 [愁] 块，化作凝团，遂致兀兀不安，恹恹难起。		《玉梨魂》__民初
9573	筠倩以有趣味之谈话，逗动其欢心、抑遏其 [愁] 火。		《玉梨魂》__民初
9574	片刻之间，哀乐纷呈， [愁] 喜交并。		《玉梨魂》__民初
9575	梨娘转念至此，顷刻间又眉峰压恨，眼角牵 [愁] ，一场好梦，丢入华胥国中去矣。		《玉梨魂》__民初
9576	独宿空斋，百端怅触，梦里还家，云山叠叠， [愁] 边问讯，消息沉沉。		《玉梨魂》__民初
9577	潘郎鬓影， [愁] 损千丝；沈约腰支，瘦余一握。		《玉梨魂》__民初
9578	而彼筠倩者，则少小尚不知 [愁] ，娇痴未尝作态，顾亦为天公所忌，爱嫂所累，终身沦于悲境，果又何罪哉？		《玉梨魂》__民初
9579	两情如此去何安， [愁] 乱千丝欲割难。		《玉梨魂》__民初
9580	今夜明蟾凉如水，天涯照得几人 [愁] 。		《玉梨魂》__民初
9581	好事已成千古恨，深 [愁] 多在五更时。		《玉梨魂》__民初
9582	你自说村庄无人家来访，我每日临池楼上，开呈村味，对客饮酒吟诗句，着棋论谈能消日，月明纱窗秋夜半，抚琴一操解千 [愁] 。		《朴事通》__元明
9583	窗外云 [愁] 如梦，日瘦无光，阴惨之气，笼罩于闲寂之空庭。		《玉梨魂》__民初
9584	异哉，蕉有何 [愁] ，而其心亦卷而不舒也。		《玉梨魂》__民初
9585	休那般道，你高官里转除的有， [愁] 甚麽？		《朴事通》__元明
9586	祛 [愁] 无术，招病有媒。		《玉梨魂》__民初
9587	旧恨新 [愁] ，一时勾起，无穷心事，不尽思量，如惊涛，如怒浪，一刹那间，澎涌而起，此即所谓心潮也。		《玉梨魂》__民初
9588	凡师老粮绝，百姓 [愁] 怨，军令不习，器械不修，计不先设，外救不至，将吏刻剥，赏罚轻懈，营伍失次，战胜而骄，可以攻之。		《兵法》__春秋战国
9589	痛念之余，痴心未死，还望 [愁] 销眉霁，勉留此日微生，休教人去楼空，竟绝今生余望。		《玉梨魂》__民初
9590	旧 [愁] 不断新 [愁] 续，还较蚕丝一倍长。		《玉梨魂》__民初
9591	前日三更前后，贼入来，把我二三年布施来的金银纱锭，偷将去了，没计奈何，我如今又往江南地面里布施去，一来是十分命不快，告诸佛菩萨，愿满之日死时也不 [愁] 。		《朴事通》__元明
9592	卷中残梦留痕，卿竟抟 [愁] 而去；地上遗花剩馥，我真睹物相思。		《玉梨魂》__民初
9593	自愧文成马上，固难方李白之万言；若教酒到 [愁] 边，尚足应丁娘之十索。		《玉梨魂》__民初
9594	既未尝昏黑无光，胡不放团■成彩，而惟剩有一个 [愁] 颜，独对于画眉窗下乎！		《玉梨魂》__民初
9595	力求解脱，劈开 [愁] 恨关头；独受凄凉，料理飘零生活。		《玉梨魂》__民初
9596	梨娘辗转思量，芳心撩乱，至此，乃眉黛锁 [愁] ，眼波干泪，掩镜而长叹一声，背灯而低头半晌。		《玉梨魂》__民初
9597	梨影不敏，奇胎坠地，早带 [愁] 来，略识之无，便为命妒。		《玉梨魂》__民初
9598	病压 [愁] 埋，日复一日，试问柔躯脆质，怎禁如许消磨？		《玉梨魂》__民初
9599	惟有远山蹙恨，溪水泻 [愁] ，一抹残阳，黯然无色，如助人之凄恋而已。		《玉梨魂》__民初
9600	梦霞既闻此花之名，知梨娘之贻，具有深意，不觉触起十年前事，淹滞之感，沦落之悲，兜上心来，旧恨新 [愁] ，并成一种。		《玉梨魂》__民初
9601	恨压眉峰，不知为梦霞添上几许颦皱； [愁] 担香肩，不知为梦霞增加几分重量。		《玉梨魂》__民初
