语料检索_语料库在线(www.cncorpus.org)
类型：古代汉语语料库
检索条件：泪
2022/5/26 20:09:03

序号	语句	书名	朝代
270	为（唯）有善庆纷纷下 [泪] ，善庆口即不言，心里思量，我忆昔在●山之日，初讲此经题目，便敢（感）得大石摇动，百草●身，瑞鸟灵禽飞来，满似祥云不散，常游紫殿之傍；瑞气盘旋，不离朱楼之侧。		《敦煌变文》__隋唐五代
271	四时八节眼前无，不觉目中双 [泪] 下，		《敦煌变文》__隋唐五代
272	仙人因何悲泣雨 [泪] ？」		《敦煌变文》__隋唐五代
273	大王见仙人雨 [泪] ，即便问之仙人曰：「朕生●（贵）子，欢喜非常。		《敦煌变文》__隋唐五代
274	罗袖班班新 [泪] 点，一心专忆外头儿。		《敦煌变文》__隋唐五代
275	是时听众雨 [泪] 悲啼，嗟念远公，尽怀惆怅，千人瞻礼，万众咨嗟，是日听众悉断悭贪。		《敦煌变文》__隋唐五代
276	雨 [泪] 悲啼，伏愿上人慈悲忏悔。		《敦煌变文》__隋唐五代
277	于是相公闻语，进步向前，雨 [泪] 悲啼，自责愆过：「弟子自负他人债，即合自己常（偿）填，劳使上人之身，弟子若愚（遇）此身死后，必沉地狱。」		《敦煌变文》__隋唐五代
278	楚卒闻言双 [泪] 垂，器械枪旗总抛却，		《敦煌变文》__隋唐五代
279	言讫捻刀和 [泪] 剪，占顶遮眉长短匀，		《敦煌变文》__隋唐五代
280	●发捻刀临拟剪，气填凶（胸）臆 [泪] 芬芬（纷纷）。		《敦煌变文》__隋唐五代
281	玉因收 [泪] ，命侍儿樱桃褰幄执烛，受生笔研，玉管弦之暇，雅好诗书，筐箱笔研，皆王家之旧物。		《霍小玉传》__隋唐五代
282	胡寇不仁，有同豺豕，役天子以行觞，驱乘舆以执盖，庾珉之 [泪] 既尽，辛宾加之以血。		《晋书》__隋唐五代
283	生无一目，为兒童时，洪戏之，问侍者曰：“吾闻瞎兒一 [泪] ，信乎？”		《晋书》__隋唐五代
284	生怒，引佩刀自刺出血，曰：“此亦一 [泪] 也。”		《晋书》__隋唐五代
285	望其碑者莫不流涕，杜预因名为堕 [泪] 碑。		《晋书》__隋唐五代
286	运谋机始，贞贤协其契；抆 [泪] 誓众，义士感其心。		《晋书》__隋唐五代
287	帝收 [泪] 而止。		《晋书》__隋唐五代
288	又谒者史兰、殿中中郎王春等继至，奉诏，臣俯寻圣旨，伏纸饮 [泪] 。		《晋书》__隋唐五代
289	广收 [泪] 而言曰：“君为宋朝佐命，吾乃晋室遗老，忧喜之事固不同时。”		《晋书》__隋唐五代
290	蚊 [泪] 与天地齐流，蜉蝣与大椿齿年。		《晋书》__隋唐五代
291	帝收 [泪] 而止。		《晋书》__隋唐五代
292	玮性开济好施，能得众心，及此莫不陨 [泪] ，百姓为之立祠。		《晋书》__隋唐五代
293	殷收 [泪] 视地，便有堇生焉，因得斛余而归，食而不减，至时，堇生乃尽。		《晋书》__隋唐五代
294	答曰：“声如震雷破山， [泪] 如倾河注海。”		《晋书》__隋唐五代
295	初奏，玄抚节恸哭，既而收 [泪] 尽欢，玄所亲仗唯伟，伟既死，玄乃孤危。		《晋书》__隋唐五代
296	众收 [泪] 而谢之。		《晋书》__隋唐五代
297	到铜驼街，宫人哭，侍从者皆哽咽，路人抆 [泪] 焉。		《晋书》__隋唐五代
298	初去庐江，与郡人别云：“唯有两行公廨 [泪] ，一时洒向渡头风。”		《旧唐书》__隋唐五代
299	抆 [泪] 敷宣，言不能喻。”		《旧唐书》__隋唐五代
300	谄 [泪] 在脸，遇便则流；巧言如簧，应机必发。		《旧唐书》__隋唐五代
301	郢挺然抗辞，无所惭隐，愤气感发，观者 [泪] 下，怀光惭沮而止。		《旧唐书》__隋唐五代
302	言讫 [泪] 下，因啮其中指血流。		《旧唐书》__隋唐五代
303	声 [泪] 俱发，岌亦为之流涕。		《旧唐书》__隋唐五代
304	顺宗既久疾未平，群臣中外请立太子，既而诏下立广陵王为太子，天下皆悦；叔文独有忧色，而不敢言其事，但吟杜甫题诸葛亮祠堂诗末句云：“出师未捷身先死，长使英雄 [泪] 满襟。”		《旧唐书》__隋唐五代
305	下兰皋兮背芷阳，旌悠悠兮野苍苍，带白花兮掩 [泪] ，衣玄帉兮断肠。		《旧唐书》__隋唐五代
306	臣仰天诉地，自 [泪] 交流；如剑戟攒心，若汤火在己。		《旧唐书》__隋唐五代
307	梁主著单衣介帻，设次而拜，望陵流哭， [泪] 之所沾，草皆变色。		《旧唐书》__隋唐五代
308	其明日，孝和皇帝引见供奉官等，雨 [泪] 谓曰：“几不与卿等相见！”		《旧唐书》__隋唐五代
309	及苴麻在艰，优谕权夺，踊绝伤足， [泪] 尽丧明，入觐之期，良愿莫遂。		《旧唐书》__隋唐五代
310	每至五更朝谒之时，实制 [泪] 不已。		《旧唐书》__隋唐五代
311	掩妾 [泪] ，听君歌。		《李白全集》__隋唐五代
312	上有堕 [泪] 碑，青苔久磨灭。		《李白全集》__隋唐五代
313	且醉习家池，莫看堕 [泪] 碑。		《李白全集》__隋唐五代
314	佳期大堤下， [泪] 向南云满。		《李白全集》__隋唐五代
315	一唱《都护歌》，心摧 [泪] 如雨。		《李白全集》__隋唐五代
316	君看石芒砀，掩 [泪] 悲千古。		《李白全集》__隋唐五代
317	临当欲去时，慷慨 [泪] 沾缨。		《李白全集》__隋唐五代
318	既毕，上欷歔感咽，涕泗交流，臣下悲 [泪] ，莫能仰视。		《旧唐书》__隋唐五代
319	及此北望君，相思 [泪] 成行。		《李白全集》__隋唐五代
320	耻作易水别 ，临岐 [泪] 滂沱。		《李白全集》__隋唐五代
321	昂号恸呕血，绝而复苏，以 [泪] 洗所题		《南史卷二十六》__隋唐五代
322	远别 [泪] 空尽，长愁心已摧。		《李白全集》__隋唐五代
323	平生不下 [泪] ，于此泣无穷。		《李白全集》__隋唐五代
324	何必儿女仁，相看 [泪] 成行!		《李白全集》__隋唐五代
325	肠断非关陇头水，  [泪] 下不为雍门琴。		《李白全集》__隋唐五代
326	摘尽庭兰不见君，红巾拭 [泪] 生氤氲， 明年若更征边塞，愿作阳台一段云。		《李白全集》__隋唐五代
327	掩 [泪] 出故房， 伤心剧秋草。		《李白全集》__隋唐五代
328	魂一去兮欲断， [泪] 流颊兮成行。		《李白全集》__隋唐五代
329	洒别 [泪] 于尺波，寄东流于情亲。		《李白全集》__隋唐五代
330	 [泪] 亦不能为之堕，心亦不能为之哀。		《李白全集》__隋唐五代
331	言讫 [泪] 下，余亦对之泫然。		《李白全集》__隋唐五代
332	客有哀时失职而听者， [泪] 淋浪以沾襟。		《李白全集》__隋唐五代
333	长鲸喷涌不可涉，抚心茫茫 [泪] 如珠。		《李白全集》__隋唐五代
334	风号沙宿潇湘浦，节士悲秋 [泪] 如雨。		《李白全集》__隋唐五代
335	对酒两不饮，停觞 [泪] 盈巾。		《李白全集》__隋唐五代
336	无作牛山悲，恻怆 [泪] 沾臆。		《李白全集》__隋唐五代
337	【题情深树寄象公】 肠断枝上猿， [泪] 添山下樽。		《李白全集》__隋唐五代
338	折花不见我， [泪] 下如流泉。		《李白全集》__隋唐五代
339	离忧每醉心，别 [泪] 徒盈袂。		《李白全集》__隋唐五代
340	愿结九江流，添成万行 [泪] 。		《李白全集》__隋唐五代
341	霜惊壮士发， [泪] 满逐臣衣。		《李白全集》__隋唐五代
342	沉忧心若醉，积恨 [泪] 如雨。		《李白全集》__隋唐五代
343	呜噎不自胜，百官人人雨 [泪] 。		《南史卷二十三》__隋唐五代
344	泣把李陵衣，相看 [泪] 成血。		《李白全集》__隋唐五代
345	空思羊叔子，堕 [泪] 岘山头（一作 何时共携手，更醉砚头）。		《李白全集》__隋唐五代
346	踌躇未得往， [泪] 向南云满。		《李白全集》__隋唐五代
347	遥将一点 [泪] ，远寄如花人。		《李白全集》__隋唐五代
348	天末如见之，开缄 [泪] 相续。		《李白全集》__隋唐五代
349	 [泪] 尽恨转深，千里同此心。		《李白全集》__隋唐五代
350	织锦心草草，挑灯 [泪] 斑斑。		《李白全集》__隋唐五代
351	相思杳如梦，珠 [泪] 湿罗衣。		《李白全集》__隋唐五代
352	夜坐寒灯连晓月，行行 [泪] 尽楚关西。		《李白全集》__隋唐五代
353	寄书道中叹， [泪] 下不能缄。		《李白全集》__隋唐五代
354	哭向茅山虽未摧， 一生 [泪] 尽丹阳道。		《李白全集》__隋唐五代
355	三十六万人，哀哀 [泪] 如雨。		《李白全集》__隋唐五代
356	景公一何愚，牛山 [泪] 相续。		《李白全集》__隋唐五代
357	沉吟此事 [泪] 满衣， 黄金买醉未能（一作莫言）归。		《李白全集》__隋唐五代
358	送君此时去，回首 [泪] 成行。		《李白全集》__隋唐五代
359	寄言向江水，汝意忆侬不? 遥传一掬 [泪] ，为我达扬州。		《李白全集》__隋唐五代
360	何年是归日? 雨 [泪] 下孤舟。		《李白全集》__隋唐五代
361	空吟白石烂， [泪] 满黑貂裘。		《李白全集》__隋唐五代
362	愁闻〈出塞曲〉， [泪] 满逐臣缨。		《李白全集》__隋唐五代
363	去去 [泪] 满襟，举声梁甫吟。		《李白全集》__隋唐五代
364	我今誓死不能去， 哀鸣惊叫 [泪] 沾衣。		《李白全集》__隋唐五代
365	金龟换酒处，却忆 [泪] 沾巾。		《李白全集》__隋唐五代
366	拂羽 [泪] 满面，送之吴江濆。		《李白全集》__隋唐五代
367	听此更肠断，凭崖 [泪] 如泉。		《李白全集》__隋唐五代
368	空馀贾生 [泪] ，相顾共凄然。		《李白全集》__隋唐五代
369	因君此中去，不觉 [泪] 如泉。		《李白全集》__隋唐五代
370	但洒一行 [泪] ，临歧竟何云？		《李白全集》__隋唐五代
371	裴回相顾影， [泪] 下汉江流。		《李白全集》__隋唐五代
372	恻怆心自悲，潺湲 [泪] 难收。		《李白全集》__隋唐五代
373	恋高堂而掩泣， [泪] 血地而成泥。		《李白全集》__隋唐五代
374	苍梧山崩湘水绝，竹上之 [泪] 乃可灭。		《李白全集》__隋唐五代
375	念别复怀古，潸然空 [泪] 流。		《李白全集》__隋唐五代
376	停梭怅然（一作望）忆远人，独宿孤房 [泪] 如雨（一作停梳向人问故夫，知在关西 [泪] 如雨）。		《李白全集》__隋唐五代
377	见年辈幼童，辄哽咽泣 [泪] ，州里谓之淳孝。		《南史卷三十一》__隋唐五代
378	相逢问愁苦， [泪] 尽日南珠。		《李白全集》__隋唐五代
379	少敦孝行，年三十馀，犹斑衣受稷杖，动至数百，收 [泪] 欢然。		《南史卷三十一》__隋唐五代
380	空将汉月出宫门，忆君清 [泪] 如铅水。		《李贺诗》__隋唐五代
381	白露秋 [泪] 滴：一作露泣悬秋 [泪] 。		《李贺诗》__隋唐五代
382	月明白露秋 [泪] 滴，石笋溪云肯寄书？		《李贺诗》__隋唐五代
383	凭轩一双 [泪] ，奉坠绿衣前。		《李贺诗》__隋唐五代
384	 [泪] 湿红轮重，栖乌上井梁。		《李贺诗》__隋唐五代
385	腮花弄暗粉，眼尾 [泪] 侵寒。		《李贺诗》__隋唐五代
386	卿卿忍相问，镜中双 [泪] 姿。		《李贺诗》__隋唐五代
387	夜雨冈头食蓁子，杜鹃口血老夫 [泪] 。		《李贺诗》__隋唐五代
388	于是升坛歃血，共读盟文，辞气慷慨，皆 [泪] 下沾衿。		《南史卷六十三》__隋唐五代
389	谁家红 [泪] 客，不忍过瞿塘。		《李贺诗》__隋唐五代
390	诗封两条 [泪] ，露折一枝兰。		《李贺诗》__隋唐五代
391	遭所生丧，毁顿不复可识，期年不盥栉，唯泣 [泪] 处乃见其		《南史卷二十八》__隋唐五代
392	为看烟浦上，楚女 [泪] 沾裾。		《李贺诗》__隋唐五代
393	草发垂恨鬓，光露泣幽 [泪] 。		《李贺诗》__隋唐五代
394	或飞衔土之燕，丰碑式树，时留堕 [泪] 之人。		《南史卷六十四》__隋唐五代
395	帝愕然，问其故，锵收 [泪] 曰：“臣违奉弥年，今奉顔色，圣顔		《南史卷四十三》__隋唐五代
396	锵每往，明帝屣履至车迎锵，语及家国，言 [泪] 俱下，锵以此推		《南史卷四十三》__隋唐五代
397	他日有问志：“卿那得此副急 [泪] ？”		《南史卷十七》__隋唐五代
398	羊公碑字在，读罢 [泪] 沾襟。		《全唐诗》__隋唐五代
399	言 [泪] 恒并。		《南史卷五十六》__隋唐五代
400	 [泪] 忆岘山堕，愁怀湘水深。		《全唐诗》__隋唐五代
401	从来宫女皆相妒，说著瑶台总 [泪] 垂。		《全唐诗》__隋唐五代
402	云山从此别， [泪] 湿薜萝衣。		《全唐诗》__隋唐五代
403	高秩非为美，阑干 [泪] 盈裾。		《全唐诗》__隋唐五代
404	竹上之 [泪] 乃可灭。		《全唐诗》__隋唐五代
405	停梭怅然忆远人，独宿孤房 [泪] 如雨。		《全唐诗》__隋唐五代
406	掩妾 [泪] ，听君歌。		《全唐诗》__隋唐五代
407	顺帝不肯即上，收 [泪] 谓敬则曰：“欲见杀乎？”		《南史卷四十五》__隋唐五代
408	不惜沾衣 [泪] ，并话一宵中。		《全唐诗》__隋唐五代
409	 [泪] 亦不能为之堕，心亦不能为之哀。		《全唐诗》__隋唐五代
410	流水翻催 [泪] ，寒灰更伴人。		《全唐诗》__隋唐五代
411	沉吟此事 [泪] 满衣，		《全唐诗》__隋唐五代
412	又欲移羊叔子堕 [泪] 碑，于其		《南史卷四十五》__隋唐五代
413	遥传一掬 [泪] ，为我达扬州。		《全唐诗》__隋唐五代
414	何年是归日，雨 [泪] 下孤舟。		《全唐诗》__隋唐五代
415	空吟白石烂， [泪] 满黑貂裘。		《全唐诗》__隋唐五代
416	肠断枝上猿， [泪] 添山下樽。		《全唐诗》__隋唐五代
417	折花不见我， [泪] 下如流泉。		《全唐诗》__隋唐五代
418	离忧每醉心，别 [泪] 徒盈袂。		《全唐诗》__隋唐五代
419	哀鸣惊叫 [泪] 沾衣。		《全唐诗》__隋唐五代
420	清风飒来云不去，闻之酒醒 [泪] 如雨。		《全唐诗》__隋唐五代
421	客有哀时失职而听者， [泪] 淋浪以沾襟。		《全唐诗》__隋唐五代
422	因悲恸不自胜，君臣皆呜咽，侍者雨 [泪] 。		《南史卷四十一》__隋唐五代
423	长鲸喷涌不可涉，抚心茫茫 [泪] 如珠。		《全唐诗》__隋唐五代
424	风号沙宿潇湘浦，节士悲秋 [泪] 如雨。		《全唐诗》__隋唐五代
425	双双愁 [泪] 沾马毛，		《全唐诗》__隋唐五代
426	闻之一声 [泪] 如雨。		《全唐诗》__隋唐五代
427	对酒两不饮，停觞 [泪] 盈巾。		《全唐诗》__隋唐五代
428	无作牛山悲，恻怆 [泪] 沾臆。		《全唐诗》__隋唐五代
429	念别复怀古，潸然空 [泪] 流。		《全唐诗》__隋唐五代
430	上有堕 [泪] 碑，青苔久磨灭。		《全唐诗》__隋唐五代
431	且醉习家池，莫看堕 [泪] 碑。		《全唐诗》__隋唐五代
432	佳期大堤下， [泪] 向南云满。		《全唐诗》__隋唐五代
433	行者爲之潸 [泪] 。		《南史卷七十三》__隋唐五代
434	临当欲去时，慷慨 [泪] 沾缨。		《全唐诗》__隋唐五代
435	长恐此时 [泪] ，不禁和恨流。		《全唐诗》__隋唐五代
436	一唱督护歌，心摧 [泪] 如雨。		《全唐诗》__隋唐五代
437	君看石芒砀，掩 [泪] 悲千古。		《全唐诗》__隋唐五代
438	摘尽庭兰不见君，红巾拭 [泪] 生氤氲，		《全唐诗》__隋唐五代
439	 [泪] 下不为雍门琴。		《全唐诗》__隋唐五代
440	疾，忧容惨戚，言发 [泪] 下。		《南史卷五》__隋唐五代
441	掩 [泪] 出故房，		《全唐诗》__隋唐五代
442	夜祈祷，时寒，叡明下 [泪] 爲之冰如箸，额上叩头血亦冰不溜。		《南史卷七十三》__隋唐五代
443	将死，欣之诣钦乞代弟命，辞 [泪] 哀切，兄弟皆见原。		《南史卷七十三》__隋唐五代
444	三十六万人，哀哀 [泪] 如雨。		《全唐诗》__隋唐五代
445	忆君 [泪] 落东流水，岁岁花开知为谁。		《全唐诗》__隋唐五代
446	景公一何愚，牛山 [泪] 相续。		《全唐诗》__隋唐五代
447	 [泪] 尽系之以血。		《南史卷七十三》__隋唐五代
448	往哭之， [泪] 尽续以血，亲视殡葬毕乃去。		《南史卷七十三》__隋唐五代
